,word1,word2,word3,true_word,section,predword,similary
4943,Windhoek,Namibia,Cairo,Egypt,": capital-world
",Egypt,0.7054833769798279
4944,Windhoek,Namibia,Canberra,Australia,": capital-world
",Australia,0.7338277101516724
4945,Windhoek,Namibia,Caracas,Venezuela,": capital-world
",Venezuela,0.7353931665420532
4946,Windhoek,Namibia,Chisinau,Moldova,": capital-world
",Moldova,0.7556232810020447
4947,Windhoek,Namibia,Conakry,Guinea,": capital-world
",Burkina_Faso,0.6374316811561584
4948,Windhoek,Namibia,Copenhagen,Denmark,": capital-world
",Copenhagen_Denmark,0.57537841796875
4949,Windhoek,Namibia,Dakar,Senegal,": capital-world
",Senegal,0.5989224314689636
4950,Windhoek,Namibia,Damascus,Syria,": capital-world
",Syria,0.7279168963432312
4951,Windhoek,Namibia,Dhaka,Bangladesh,": capital-world
",Bangladesh,0.8083470463752747
4952,Yerevan,Armenia,Zagreb,Croatia,": capital-world
",Croatia,0.8182183504104614
4953,Yerevan,Armenia,Abuja,Nigeria,": capital-world
",Nigeria,0.7642865777015686
4954,Yerevan,Armenia,Accra,Ghana,": capital-world
",Ghana,0.7498553991317749
4955,Yerevan,Armenia,Algiers,Algeria,": capital-world
",Algeria,0.598698079586029
4956,Yerevan,Armenia,Amman,Jordan,": capital-world
",Hashemite_Kingdom,0.5916038155555725
4957,Yerevan,Armenia,Ankara,Turkey,": capital-world
",Turkey,0.8369182348251343
4958,Yerevan,Armenia,Antananarivo,Madagascar,": capital-world
",Madagascar,0.6166695952415466
4959,Yerevan,Armenia,Apia,Samoa,": capital-world
",Samoa,0.627655029296875
4960,Yerevan,Armenia,Ashgabat,Turkmenistan,": capital-world
",Turkmenistan,0.780656635761261
4961,Yerevan,Armenia,Asmara,Eritrea,": capital-world
",Eritrea,0.7895683646202087
4962,Yerevan,Armenia,Astana,Kazakhstan,": capital-world
",ProTour,0.5820230841636658
4963,Yerevan,Armenia,Athens,Greece,": capital-world
",Greece,0.6351520419120789
4964,Yerevan,Armenia,Baghdad,Iraq,": capital-world
",Iraq,0.7272262573242188
4965,Yerevan,Armenia,Baku,Azerbaijan,": capital-world
",Azerbaijan,0.8668713569641113
4966,Yerevan,Armenia,Bamako,Mali,": capital-world
",Burkina_Faso,0.653690755367279
4967,Yerevan,Armenia,Bangkok,Thailand,": capital-world
",Thailand,0.8166234493255615
4968,Yerevan,Armenia,Banjul,Gambia,": capital-world
",Gambia,0.7184445858001709
4969,Yerevan,Armenia,Beijing,China,": capital-world
",China,0.7976800799369812
4970,Yerevan,Armenia,Beirut,Lebanon,": capital-world
",Lebanon,0.7556270360946655
4971,Yerevan,Armenia,Belgrade,Serbia,": capital-world
",Serbia,0.7706129550933838
4972,Yerevan,Armenia,Belmopan,Belize,": capital-world
",Belize,0.6492133140563965
4973,Yerevan,Armenia,Berlin,Germany,": capital-world
",Germany,0.683621346950531
4974,Yerevan,Armenia,Bern,Switzerland,": capital-world
",coach_Bobby_Curlings,0.51224684715271
4975,Yerevan,Armenia,Bishkek,Kyrgyzstan,": capital-world
",Kyrgyzstan,0.8107800483703613
4976,Yerevan,Armenia,Bratislava,Slovakia,": capital-world
",Slovakia,0.7400555610656738
4977,Yerevan,Armenia,Brussels,Belgium,": capital-world
",EU,0.7119616866111755
4978,Yerevan,Armenia,Bucharest,Romania,": capital-world
",Romania,0.8092188835144043
4979,Yerevan,Armenia,Budapest,Hungary,": capital-world
",Hungary,0.7856011390686035
4980,Yerevan,Armenia,Bujumbura,Burundi,": capital-world
",Burundi,0.7126748561859131
4981,Yerevan,Armenia,Cairo,Egypt,": capital-world
",Egypt,0.7771369814872742
4982,Yerevan,Armenia,Canberra,Australia,": capital-world
",Australia,0.7054492235183716
4983,Yerevan,Armenia,Caracas,Venezuela,": capital-world
",Venezuela,0.784281313419342
4984,Yerevan,Armenia,Chisinau,Moldova,": capital-world
",Moldova,0.8015229105949402
4985,Yerevan,Armenia,Conakry,Guinea,": capital-world
",Cote_d'_Ivoire,0.628141462802887
4986,Yerevan,Armenia,Copenhagen,Denmark,": capital-world
",Denmark,0.6026176810264587
4987,Yerevan,Armenia,Dakar,Senegal,": capital-world
",Dakar_Rally,0.6574724316596985
4988,Yerevan,Armenia,Damascus,Syria,": capital-world
",Syria,0.781305193901062
4989,Yerevan,Armenia,Dhaka,Bangladesh,": capital-world
",Bangladesh,0.8161807060241699
4990,Yerevan,Armenia,Doha,Qatar,": capital-world
",WTO_Doha,0.611160933971405
4991,Zagreb,Croatia,Abuja,Nigeria,": capital-world
",Nigeria,0.7677348256111145
4992,Zagreb,Croatia,Accra,Ghana,": capital-world
",Ghana,0.7856915593147278
4993,Zagreb,Croatia,Algiers,Algeria,": capital-world
",Algeria,0.6905117034912109
4994,Zagreb,Croatia,Amman,Jordan,": capital-world
",Saudi_Arabia,0.6355319619178772
4995,Zagreb,Croatia,Ankara,Turkey,": capital-world
",Turkey,0.7833548784255981
4996,Zagreb,Croatia,Antananarivo,Madagascar,": capital-world
",Ivory_Coast,0.6126614212989807
4997,Zagreb,Croatia,Apia,Samoa,": capital-world
",Samoa,0.671583354473114
4998,Zagreb,Croatia,Ashgabat,Turkmenistan,": capital-world
",Turkmenistan,0.7569259405136108
4999,Zagreb,Croatia,Asmara,Eritrea,": capital-world
",Eritrea,0.7465606331825256
5000,Zagreb,Croatia,Astana,Kazakhstan,": capital-world
",ProTour,0.5712904930114746
5001,Zagreb,Croatia,Athens,Greece,": capital-world
",Greece,0.6520445346832275
5002,Zagreb,Croatia,Baghdad,Iraq,": capital-world
",Iraq,0.7126761078834534
5003,Zagreb,Croatia,Baku,Azerbaijan,": capital-world
",Azerbaijan,0.8196855783462524
5004,Zagreb,Croatia,Bamako,Mali,": capital-world
",Burkina_Faso,0.6643059253692627
5005,Zagreb,Croatia,Bangkok,Thailand,": capital-world
",Thailand,0.7952348589897156
5006,Zagreb,Croatia,Banjul,Gambia,": capital-world
",Gambia,0.7276171445846558
5007,Zagreb,Croatia,Beijing,China,": capital-world
",China,0.7855395078659058
5008,Zagreb,Croatia,Beirut,Lebanon,": capital-world
",Lebanon,0.698722243309021
5009,Zagreb,Croatia,Belgrade,Serbia,": capital-world
",Serbia,0.7693718075752258
5010,Zagreb,Croatia,Belmopan,Belize,": capital-world
",Belize,0.6385627388954163
5011,Zagreb,Croatia,Berlin,Germany,": capital-world
",Germany,0.7283508777618408
5012,Zagreb,Croatia,Bern,Switzerland,": capital-world
",Switzerland,0.49877801537513733
5013,Zagreb,Croatia,Bishkek,Kyrgyzstan,": capital-world
",Kyrgyzstan,0.7470617294311523
5014,Zagreb,Croatia,Bratislava,Slovakia,": capital-world
",Slovakia,0.7616756558418274
5015,Zagreb,Croatia,Brussels,Belgium,": capital-world
",EU,0.7141057848930359
5016,Zagreb,Croatia,Bucharest,Romania,": capital-world
",Romania,0.8159031867980957
5017,Zagreb,Croatia,Budapest,Hungary,": capital-world
",Hungary,0.7906940579414368
5018,Zagreb,Croatia,Bujumbura,Burundi,": capital-world
",Burundi,0.7096180319786072
5019,Zagreb,Croatia,Cairo,Egypt,": capital-world
",Egypt,0.7781144380569458
5020,Zagreb,Croatia,Canberra,Australia,": capital-world
",Australia,0.7279934883117676
5021,Zagreb,Croatia,Caracas,Venezuela,": capital-world
",Venezuela,0.7830938696861267
5022,Zagreb,Croatia,Chisinau,Moldova,": capital-world
",Moldova,0.7674528360366821
5023,Zagreb,Croatia,Conakry,Guinea,": capital-world
",Guinea,0.6458243131637573
5024,Zagreb,Croatia,Copenhagen,Denmark,": capital-world
",Denmark,0.5930402278900146
5025,Zagreb,Croatia,Dakar,Senegal,": capital-world
",Dakar_Rally,0.6655037999153137
5026,Zagreb,Croatia,Damascus,Syria,": capital-world
",Syria,0.8009353876113892
5027,Zagreb,Croatia,Dhaka,Bangladesh,": capital-world
",Bangladesh,0.7916589379310608
5028,Zagreb,Croatia,Doha,Qatar,": capital-world
",Qatar,0.6075217127799988
5029,Zagreb,Croatia,Dublin,Ireland,": capital-world
",Ireland,0.768489420413971
5030,Algeria,dinar,Angola,kwanza,": currency
",kwanza,0.5409914255142212
5031,Algeria,dinar,Argentina,peso,": currency
",peso,0.553629457950592
5032,Algeria,dinar,Armenia,dram,": currency
",hryvnia,0.5733274817466736
5033,Algeria,dinar,Brazil,real,": currency
",currency,0.535871148109436
5034,Algeria,dinar,Bulgaria,lev,": currency
",hryvnia,0.5555276274681091
5035,Algeria,dinar,Cambodia,riel,": currency
",Vietnamese_dong,0.4936595857143402
5036,Algeria,dinar,Canada,dollar,": currency
",loonie,0.5215550065040588
5037,Algeria,dinar,Croatia,kuna,": currency
",Croatian,0.5126428008079529
5038,Algeria,dinar,Denmark,krone,": currency
",krona,0.5008523464202881
5039,Algeria,dinar,Europe,euro,": currency
",euro,0.46292364597320557
5040,Algeria,dinar,Hungary,forint,": currency
",forint,0.6184030771255493
5041,Algeria,dinar,India,rupee,": currency
",rupee,0.6025533676147461
5042,Algeria,dinar,Iran,rial,": currency
",Iraqi_dinar,0.539097785949707
5043,Algeria,dinar,Japan,yen,": currency
",yen,0.5327604413032532
5044,Algeria,dinar,Korea,won,": currency
",dong,0.5556194186210632
5045,Algeria,dinar,Latvia,lats,": currency
",hryvnia,0.5799450874328613
5046,Algeria,dinar,Lithuania,litas,": currency
",litas,0.5132403373718262
5047,Algeria,dinar,Macedonia,denar,": currency
",Komercijalna_Banka,0.4960501790046692
5048,Algeria,dinar,Malaysia,ringgit,": currency
",ringgit,0.6154550909996033
5049,Algeria,dinar,Mexico,peso,": currency
",peso,0.5426180958747864
5050,Algeria,dinar,Nigeria,naira,": currency
",naira,0.6034534573554993
5051,Algeria,dinar,Poland,zloty,": currency
",zloty,0.6017058491706848
5052,Algeria,dinar,Romania,leu,": currency
",hryvnia,0.5625175833702087
5053,Algeria,dinar,Russia,ruble,": currency
",ruble,0.6449381709098816
5054,Algeria,dinar,Sweden,krona,": currency
",krona,0.5486298203468323
5055,Algeria,dinar,Thailand,baht,": currency
",baht,0.6000558733940125
5056,Algeria,dinar,Ukraine,hryvnia,": currency
",hryvnia,0.6492721438407898
5057,Algeria,dinar,USA,dollar,": currency
",dollar,0.3916388750076294
5058,Algeria,dinar,Vietnam,dong,": currency
",dong,0.5491529107093811
5059,Angola,kwanza,Argentina,peso,": currency
",peso,0.5531665086746216
5060,Angola,kwanza,Armenia,dram,": currency
",Armenian_dram,0.5767877101898193
5061,Angola,kwanza,Brazil,real,": currency
",real_BRBY,0.5582478642463684
5062,Angola,kwanza,Bulgaria,lev,": currency
",levs,0.6136760711669922
5063,Angola,kwanza,Cambodia,riel,": currency
",Cambodian,0.5537122488021851
5064,Angola,kwanza,Canada,dollar,": currency
",Canadian,0.5461045503616333
5065,Angola,kwanza,Croatia,kuna,": currency
",Croatian_kuna,0.5573894381523132
5066,Angola,kwanza,Denmark,krone,": currency
",Danish,0.5339564681053162
5067,Angola,kwanza,Europe,euro,": currency
",European,0.4873809218406677
5068,Angola,kwanza,Hungary,forint,": currency
",forint,0.6284914016723633
5069,Angola,kwanza,India,rupee,": currency
",rupee,0.5842652916908264
5070,Angola,kwanza,Iran,rial,": currency
",Tehran,0.6074684262275696
5071,Angola,kwanza,Japan,yen,": currency
",yen,0.6068107485771179
5072,Angola,kwanza,Korea,won,": currency
",dong,0.5732658505439758
5073,Angola,kwanza,Latvia,lats,": currency
",hryvnia,0.5871961116790771
5074,Angola,kwanza,Lithuania,litas,": currency
",litas,0.5782060623168945
5075,Angola,kwanza,Macedonia,denar,": currency
",FYROM,0.5705723762512207
5076,Angola,kwanza,Malaysia,ringgit,": currency
",ringgit,0.62469881772995
5077,Angola,kwanza,Mexico,peso,": currency
",peso,0.5603031516075134
5078,Angola,kwanza,Nigeria,naira,": currency
",naira,0.6578289866447449
5079,Angola,kwanza,Poland,zloty,": currency
",zloty,0.603863000869751
5080,Angola,kwanza,Romania,leu,": currency
",leu,0.5783809423446655
5081,Angola,kwanza,Russia,ruble,": currency
",ruble,0.6090042591094971
5082,Angola,kwanza,Sweden,krona,": currency
",krona,0.5898996591567993
5083,Angola,kwanza,Thailand,baht,": currency
",baht,0.6401243805885315
5084,Angola,kwanza,Ukraine,hryvnia,": currency
",hryvnia,0.6519973278045654
5085,Angola,kwanza,USA,dollar,": currency
",lifts_Squaw_Valley,0.450053870677948
5086,Angola,kwanza,Vietnam,dong,": currency
",dong,0.6015637516975403
5087,Angola,kwanza,Algeria,dinar,": currency
",riyal,0.5332390069961548
5088,Argentina,peso,Armenia,dram,": currency
",hryvnia,0.5689379572868347
5089,Argentina,peso,Brazil,real,": currency
",Colombian_peso,0.6500453352928162
5090,Argentina,peso,Bulgaria,lev,": currency
",forint,0.5952131152153015
5091,Argentina,peso,Cambodia,riel,": currency
",baht,0.5990310311317444
5092,Argentina,peso,Canada,dollar,": currency
",loonie,0.5737993717193604
5093,Argentina,peso,Croatia,kuna,": currency
",Philippine_peso,0.5727065205574036
5094,Argentina,peso,Denmark,krone,": currency
",krone,0.5888358950614929
5095,Argentina,peso,Europe,euro,": currency
",euro,0.49636128544807434
5096,Argentina,peso,Hungary,forint,": currency
",forint,0.71674644947052
5097,Argentina,peso,India,rupee,": currency
",rupee,0.7354522347450256
5098,Argentina,peso,Iran,rial,": currency
",Kuwaiti_dinar,0.543146014213562
5099,Argentina,peso,Japan,yen,": currency
",yen,0.6904189586639404
5100,Argentina,peso,Korea,won,": currency
",Philippine_peso,0.6149204969406128
5101,Argentina,peso,Latvia,lats,": currency
",hryvnia,0.6176944971084595
5102,Argentina,peso,Lithuania,litas,": currency
",forint,0.5706182718276978
5103,Argentina,peso,Macedonia,denar,": currency
",forint,0.5199498534202576
5104,Argentina,peso,Malaysia,ringgit,": currency
",ringgit,0.7338038086891174
5105,Argentina,peso,Nigeria,naira,": currency
",naira,0.7010270357131958
5106,Argentina,peso,Poland,zloty,": currency
",zloty,0.7088920474052429
5107,Argentina,peso,Romania,leu,": currency
",leu,0.6568716168403625
5108,Argentina,peso,Russia,ruble,": currency
",ruble,0.6827414631843567
5109,Argentina,peso,Sweden,krona,": currency
",krona,0.6033234000205994
5110,Argentina,peso,Thailand,baht,": currency
",baht,0.7211968302726746
5111,Argentina,peso,Ukraine,hryvnia,": currency
",hryvnia,0.6819872856140137
5112,Argentina,peso,USA,dollar,": currency
",Philippine_peso,0.4578215181827545
5113,Argentina,peso,Vietnam,dong,": currency
",dong,0.5760074853897095
5114,Argentina,peso,Algeria,dinar,": currency
",Kuwaiti_dinar,0.5742324590682983
5115,Argentina,peso,Angola,kwanza,": currency
",kwanza,0.5893958210945129
5116,Armenia,dram,Brazil,real,": currency
",cachaca,0.4415443539619446
5117,Armenia,dram,Bulgaria,lev,": currency
",pint,0.4556262791156769
5118,Armenia,dram,Cambodia,riel,": currency
",Phnom_Penh,0.4452880620956421
5119,Armenia,dram,Canada,dollar,": currency
",Canadian,0.4989156723022461
5120,Armenia,dram,Croatia,kuna,": currency
",pint,0.44395962357521057
5121,Armenia,dram,Denmark,krone,": currency
",pint,0.4349943995475769
5122,Armenia,dram,Europe,euro,": currency
",UK,0.4357469975948334
5123,Armenia,dram,Hungary,forint,": currency
",Zwack_Unicum,0.4348967969417572
5124,Armenia,dram,India,rupee,": currency
",Mysore_Breweries,0.45761871337890625
5125,Armenia,dram,Iran,rial,": currency
",malt_whiskey,0.43954047560691833
5126,Armenia,dram,Japan,yen,": currency
",Japanese,0.5197025537490845
5127,Armenia,dram,Korea,won,": currency
",soju,0.5330711603164673
5128,Armenia,dram,Latvia,lats,": currency
",pint,0.4244340658187866
5129,Armenia,dram,Lithuania,litas,": currency
",malt_whiskey,0.48357290029525757
5130,Armenia,dram,Macedonia,denar,": currency
",pint,0.46851298213005066
5131,Armenia,dram,Malaysia,ringgit,": currency
",Singapore,0.5074822902679443
5132,Armenia,dram,Mexico,peso,": currency
",tequila,0.44072121381759644
5133,Armenia,dram,Nigeria,naira,": currency
",Bayelsa_State,0.5317768454551697
5134,Armenia,dram,Poland,zloty,": currency
",Okocim,0.4458702802658081
5135,Armenia,dram,Romania,leu,": currency
",Ft###,0.42611002922058105
5136,Armenia,dram,Russia,ruble,": currency
",malt_whiskey,0.4664456248283386
5137,Armenia,dram,Sweden,krona,": currency
",aquavit,0.43614208698272705
5138,Armenia,dram,Thailand,baht,": currency
",baht,0.4975159168243408
5139,Armenia,dram,Ukraine,hryvnia,": currency
",malt_whiskey,0.43647533655166626
5140,Armenia,dram,USA,dollar,": currency
",Tennent_lager,0.3731210231781006
5141,Armenia,dram,Vietnam,dong,": currency
",Vietnam_War,0.4805736839771271
5142,Armenia,dram,Algeria,dinar,": currency
",Tennent_lager,0.382781982421875
5143,Armenia,dram,Angola,kwanza,": currency
",whiskey,0.37906643748283386
5144,Armenia,dram,Argentina,peso,": currency
",rioja,0.4685591757297516
5145,Brazil,real,Bulgaria,lev,": currency
",Bulgarian,0.4521876275539398
5146,Brazil,real,Cambodia,riel,": currency
",Cambodian,0.4223402142524719
5147,Brazil,real,Canada,dollar,": currency
",Canadian,0.43153396248817444
5148,Brazil,real,Croatia,kuna,": currency
",genuine,0.4147195518016815
5149,Brazil,real,Denmark,krone,": currency
",Danish,0.4273563027381897
5150,Brazil,real,Europe,euro,": currency
",Therein_lays,0.42097577452659607
5151,Brazil,real,Hungary,forint,": currency
",Hungarian,0.42113399505615234
5152,Brazil,real,India,rupee,": currency
",genuine,0.46913281083106995
5153,Brazil,real,Iran,rial,": currency
",Iranians,0.46914926171302795
5154,Brazil,real,Japan,yen,": currency
",Japanese,0.4348074793815613
5155,Brazil,real,Korea,won,": currency
",Korean,0.42006146907806396
5156,Brazil,real,Latvia,lats,": currency
",Latvian,0.442576140165329
5157,Brazil,real,Lithuania,litas,": currency
",Lithuanian,0.4103516936302185
5158,Brazil,real,Macedonia,denar,": currency
",FYROM,0.4197189211845398
5159,Brazil,real,Malaysia,ringgit,": currency
",genuine,0.4517399072647095
5160,Brazil,real,Mexico,peso,": currency
",everything'sa,0.38046517968177795
5161,Brazil,real,Nigeria,naira,": currency
",Oyo_State,0.4881288707256317
5162,Brazil,real,Poland,zloty,": currency
",great,0.41500940918922424
5163,Brazil,real,Romania,leu,": currency
",Bucharest,0.40876442193984985
5164,Brazil,real,Russia,ruble,": currency
",Kremlin,0.46364301443099976
5165,Brazil,real,Sweden,krona,": currency
",Swedish,0.4449419677257538
5166,Brazil,real,Thailand,baht,": currency
",Thai,0.4421815276145935
5167,Brazil,real,Ukraine,hryvnia,": currency
",Yulia_Tymoshenko_Bloc_BYuT,0.45159798860549927
5168,Brazil,real,USA,dollar,": currency
",REAL,0.4239388406276703
5169,Brazil,real,Vietnam,dong,": currency
",Vietnam_War,0.5434218049049377
5170,Brazil,real,Algeria,dinar,": currency
",genuine,0.42527204751968384
5171,Brazil,real,Angola,kwanza,": currency
",genuine,0.427629292011261
5172,Brazil,real,Argentina,peso,": currency
",genuine,0.48704418540000916
5173,Brazil,real,Armenia,dram,": currency
",Karabakh,0.5005607008934021
5174,Bulgaria,lev,Cambodia,riel,": currency
",Cambodian,0.5512676239013672
5175,Bulgaria,lev,Canada,dollar,": currency
",Canadian,0.4754261374473572
5176,Bulgaria,lev,Croatia,kuna,": currency
",Croatians,0.4613930583000183
5177,Bulgaria,lev,Denmark,krone,": currency
",Danish,0.4738732576370239
5178,Bulgaria,lev,Europe,euro,": currency
",europe,0.461098849773407
5179,Bulgaria,lev,Hungary,forint,": currency
",forint,0.48025214672088623
5180,Bulgaria,lev,India,rupee,": currency
",Indias,0.48433226346969604
5181,Bulgaria,lev,Iran,rial,": currency
",Tehran,0.551681637763977
5182,Bulgaria,lev,Japan,yen,": currency
",Minami,0.513679563999176
5183,Bulgaria,lev,Korea,won,": currency
",hyeong,0.5203214287757874
5184,Bulgaria,lev,Latvia,lats,": currency
",Latvian_lat,0.4675223231315613
5185,Bulgaria,lev,Lithuania,litas,": currency
",litas,0.4504198133945465
5186,Bulgaria,lev,Macedonia,denar,": currency
",Komercijalna_Banka,0.44348353147506714
5187,Bulgaria,lev,Malaysia,ringgit,": currency
",Malaysian,0.5237623453140259
5188,Bulgaria,lev,Mexico,peso,": currency
",Mexcio,0.4835874140262604
5189,Bulgaria,lev,Nigeria,naira,": currency
",naira,0.5713838338851929
5190,Bulgaria,lev,Poland,zloty,": currency
",zloty,0.4694918990135193
5191,Bulgaria,lev,Romania,leu,": currency
",leu,0.4900403618812561
5192,Bulgaria,lev,Russia,ruble,": currency
",ruble,0.4803377687931061
5193,Bulgaria,lev,Sweden,krona,": currency
",Swedish,0.46966275572776794
5194,Bulgaria,lev,Thailand,baht,": currency
",Thai,0.542566180229187
5195,Bulgaria,lev,Ukraine,hryvnia,": currency
",hryvnia,0.5411955118179321
5196,Bulgaria,lev,USA,dollar,": currency
",lifts_Squaw_Valley,0.3761763870716095
5197,Bulgaria,lev,Vietnam,dong,": currency
",Vietnam_War,0.5671700239181519
5198,Bulgaria,lev,Algeria,dinar,": currency
",Algerian,0.44598501920700073
5199,Bulgaria,lev,Angola,kwanza,": currency
",kwanza,0.5284889340400696
5200,Bulgaria,lev,Argentina,peso,": currency
",Argentines,0.4427609443664551
5201,Bulgaria,lev,Armenia,dram,": currency
",Armenian,0.49661877751350403
5202,Bulgaria,lev,Brazil,real,": currency
",Banco_Fibra,0.4867202639579773
5203,Cambodia,riel,Canada,dollar,": currency
",Canadian,0.5091014504432678
5204,Cambodia,riel,Croatia,kuna,": currency
",kunas,0.506450891494751
5205,Cambodia,riel,Denmark,krone,": currency
",Danish_kroner,0.4934796094894409
5206,Cambodia,riel,Europe,euro,": currency
",European,0.45841625332832336
5207,Cambodia,riel,Hungary,forint,": currency
",forints,0.5322077870368958
5208,Cambodia,riel,India,rupee,": currency
",rupees,0.5240802764892578
5209,Cambodia,riel,Iran,rial,": currency
",Tehran,0.5538111925125122
5210,Cambodia,riel,Japan,yen,": currency
",yen,0.5293272137641907
5211,Cambodia,riel,Korea,won,": currency
",W#.#,0.47882595658302307
5212,Cambodia,riel,Latvia,lats,": currency
",litas,0.510263204574585
5213,Cambodia,riel,Lithuania,litas,": currency
",litas,0.5255138278007507
5214,Cambodia,riel,Macedonia,denar,": currency
",Skopje,0.49266740679740906
5215,Cambodia,riel,Malaysia,ringgit,": currency
",RM##,0.5611268877983093
5216,Cambodia,riel,Mexico,peso,": currency
",Mexcio,0.4641362428665161
5217,Cambodia,riel,Nigeria,naira,": currency
",naira,0.5911167860031128
5218,Cambodia,riel,Poland,zloty,": currency
",Polish,0.5226677656173706
5219,Cambodia,riel,Romania,leu,": currency
",Romanian,0.5335801839828491
5220,Cambodia,riel,Russia,ruble,": currency
",rubles,0.5579236149787903
5221,Cambodia,riel,Sweden,krona,": currency
",kronor,0.49231141805648804
5222,Cambodia,riel,Thailand,baht,": currency
",baht,0.5483635663986206
5223,Cambodia,riel,Ukraine,hryvnia,": currency
",rubles,0.5352071523666382
5224,Cambodia,riel,USA,dollar,": currency
",lifts_Squaw_Valley,0.374343603849411
5225,Cambodia,riel,Vietnam,dong,": currency
",VND3,0.502569854259491
5226,Cambodia,riel,Algeria,dinar,": currency
",Algerian_dinars,0.4958225190639496
5227,Cambodia,riel,Angola,kwanza,": currency
",kwanzas,0.5413114428520203
5228,Cambodia,riel,Argentina,peso,": currency
",Argentines,0.49843907356262207
5229,Cambodia,riel,Armenia,dram,": currency
",lari,0.5359005928039551
5230,Cambodia,riel,Brazil,real,": currency
",reals,0.5576063394546509
5231,Cambodia,riel,Bulgaria,lev,": currency
",levs,0.5807759165763855
5232,Canada,dollar,Croatia,kuna,": currency
",euro,0.5388760566711426
5233,Canada,dollar,Denmark,krone,": currency
",Danish_krone,0.5550172328948975
5234,Canada,dollar,Europe,euro,": currency
",euro,0.6339918375015259
5235,Canada,dollar,Hungary,forint,": currency
",euro,0.6199019551277161
5236,Canada,dollar,India,rupee,": currency
",rupee,0.6998127102851868
5237,Canada,dollar,Iran,rial,": currency
",Tehran,0.5235406160354614
5238,Canada,dollar,Japan,yen,": currency
",yen,0.6740244030952454
5239,Canada,dollar,Korea,won,": currency
",Philippine_peso,0.5428526401519775
5240,Canada,dollar,Latvia,lats,": currency
",Romanian_leu,0.5946313142776489
5241,Canada,dollar,Lithuania,litas,": currency
",Romanian_leu,0.5420429110527039
5242,Canada,dollar,Macedonia,denar,": currency
",euro,0.5139561295509338
5243,Canada,dollar,Malaysia,ringgit,": currency
",ringgit,0.6572472453117371
5244,Canada,dollar,Mexico,peso,": currency
",peso,0.619549572467804
5245,Canada,dollar,Nigeria,naira,": currency
",naira,0.6515811085700989
5246,Canada,dollar,Poland,zloty,": currency
",zloty,0.6213661432266235
5247,Canada,dollar,Romania,leu,": currency
",Romanian_leu,0.6042101979255676
5248,Canada,dollar,Russia,ruble,": currency
",ruble,0.6575404405593872
5249,Canada,dollar,Sweden,krona,": currency
",krone,0.5732623338699341
5250,Canada,dollar,Thailand,baht,": currency
",Thai_baht,0.6369037628173828
5251,Canada,dollar,Ukraine,hryvnia,": currency
",hryvnia,0.6396195292472839
5252,Canada,dollar,Vietnam,dong,": currency
",Vietnamese_dong,0.518722653388977
5253,Canada,dollar,Algeria,dinar,": currency
",Kenya_shilling,0.5719950199127197
5254,Canada,dollar,Angola,kwanza,": currency
",kwanza,0.5429607033729553
5255,Canada,dollar,Argentina,peso,": currency
",peso,0.5860341191291809
5256,Canada,dollar,Armenia,dram,": currency
",Armenian_dram,0.5705177187919617
5257,Canada,dollar,Brazil,real,": currency
",real_BRBY,0.5711131691932678
5258,Canada,dollar,Bulgaria,lev,": currency
",euro,0.5945287942886353
5259,Canada,dollar,Cambodia,riel,": currency
",Thai_baht,0.54864901304245
5260,Croatia,kuna,Denmark,krone,": currency
",kroner,0.6443915963172913
5261,Croatia,kuna,Europe,euro,": currency
",euros,0.5640941262245178
5262,Croatia,kuna,Hungary,forint,": currency
",forints,0.7246647477149963
5263,Croatia,kuna,India,rupee,": currency
",rupees,0.6870977878570557
5264,Croatia,kuna,Iran,rial,": currency
",Tehran,0.6045190095901489
5265,Croatia,kuna,Japan,yen,": currency
",¥,0.6565686464309692
5266,Croatia,kuna,Korea,won,": currency
",W#.#_billion,0.6207895278930664
5267,Croatia,kuna,Latvia,lats,": currency
",EEK,0.6542465090751648
5268,Croatia,kuna,Lithuania,litas,": currency
",litas,0.6891520023345947
5269,Croatia,kuna,Macedonia,denar,": currency
",denars,0.652441143989563
5270,Croatia,kuna,Malaysia,ringgit,": currency
",RM###,0.7051957249641418
5271,Croatia,kuna,Mexico,peso,": currency
",pesos,0.57887864112854
5272,Croatia,kuna,Nigeria,naira,": currency
",naira,0.7392264604568481
5273,Croatia,kuna,Poland,zloty,": currency
",zlotys,0.6902090907096863
5274,Croatia,kuna,Romania,leu,": currency
",levs,0.687477707862854
5275,Croatia,kuna,Russia,ruble,": currency
",rubles,0.7178213596343994
5276,Croatia,kuna,Sweden,krona,": currency
",kronor,0.6326596140861511
5277,Croatia,kuna,Thailand,baht,": currency
",baht,0.7218499779701233
5278,Croatia,kuna,Ukraine,hryvnia,": currency
",hryvnias,0.6879533529281616
5279,Croatia,kuna,USA,dollar,": currency
","###,###,###,###.##",0.38273438811302185
5280,Croatia,kuna,Vietnam,dong,": currency
",VND2,0.6036443114280701
5281,Croatia,kuna,Algeria,dinar,": currency
",dinars,0.5768495202064514
5282,Croatia,kuna,Angola,kwanza,": currency
",kwanzas,0.6153517365455627
5283,Croatia,kuna,Argentina,peso,": currency
",pesos,0.5993553996086121
5284,Croatia,kuna,Armenia,dram,": currency
",lari,0.6448235511779785
5285,Croatia,kuna,Brazil,real,": currency
",reais,0.6513879895210266
